127,Species,Gender,Colour,Different legs?,Leg colour,Missing track,Organic,Name tag,Flippy shirt
127,Mouse,M,Yellow,N,,Drop,Throw,Silly,N
69,Cat,F,Citrine,N,,Trap,None,None,N
83,Monkey,F,Light blue,N,,Drop,None,None,N
105,Deer,F,Steel blue,N,,Trap,Toon-up,Poetic,N
94,Cat,F,Blue,N,,Trap,None,Shivering,N
131,Rabbit,F,Lavender,N,,Trap,Throw,Wonky,N
108,Duck,F,Brown,N,,Trap,Throw,Whimsical,N
84,Duck,M,Slate blue,N,,Trap,Lure,Poetic,N
118,Duck,F,Tan,N,,Drop,Throw,Poetic,N
85,Dog,M,Steel blue,N,,Trap,None,Action,N
110,Cat,M,Blue,N,,Drop,Lure,Western,N
134,Cat,F,Pink,N,,Trap,Throw,Poetic,N
63,Dog,F,Rose pink,N,,Trap,None,Shivering,N
135,Cat,F,Orange,N,,Trap,Throw,Silly,N
112,Cat,F,Black,N,,Drop,Lure,Whimsical,N
137,Duck,F,Cream,Y,Rose pink,Toon-up,Sound,Fancy,N
110,Rabbit,F,Coral,N,,Trap,Sound,None,N
122,Dog,M,Brown,N,,Drop,Throw,Poetic,N
85,Deer,M,Toonfest blue,N,,Drop,None,Shivering,N
85,Crocodile,F,Maroon,N,,Trap,None,None,N
107,Cat,F,Bubblegum,N,,Drop,Lure,Whimsical,N
114,Cat,F,Black,N,,Trap,Throw,Silly,N
137,Cat,F,Ice blue,Y,Steel blue,Drop,Sound,Spooky,N
136,Mouse,F,Red,Y,Peach,Lure,Sound,Practical,N
109,Monkey,F,Green,N,,Drop,Sound,Boardwalk,N
103,Monkey,M,Periwinkle,N,,Trap,None,None,N
81,Deer,F,Red,N,,Trap,None,None,N
110,Cat,F,Mint green,N,,Drop,Throw,Poetic,N
100,Crocodile,M,Amber,N,,Trap,None,Spooky,N
110,Duck,M,Spooky purple,N,,Trap,Drop,Poetic,N
119,Rabbit,F,Bright red,Y,Crimson,Toon-up,Sound,Action,N
121,Deer,F,Coral,N,,Drop,Throw,Poetic,N
107,Horse,F,Orange,N,,Drop,None,Spooky,N
104,Dog,F,Slate blue,N,,Trap,None,None,N
104,Duck,M,Light blue,N,,Trap,None,None,N
79,Mouse,F,Slate blue,N,,Trap,None,Shivering,N
72,Dog,M,Blue,N,,Trap,Lure,Poetic,N
120,Deer,F,Maroon,N,,Drop,Throw,None,N
78,Bear,M,Coral,N,,Trap,None,Poetic,N
68,Mouse,F,Lavender,N,,Lure,None,Member,N
65,Rabbit,M,Dark green,N,,Trap,None,None,N
76,Deer,M,Brown,Y,Cream,Trap,Throw,Member,N
122,Duck,F,Cream,N,,Drop,Throw,Poetic,Y
107,Bear,M,Brown,N,,Trap,None,Nautical,N
114,Cat,M,Steel blue,N,,Trap,Sound,Wonky,N
115,Duck,F,Pink,N,,Drop,Lure,Poetic,N
86,Mouse,M,Teal,N,,Trap,Lure,Member,N
103,Mouse,F,Citrine,N,,Lure,None,Shivering,N
105,Pig,M,Bright red,N,,Drop,Throw,None,N
127,Duck,M,Cream,Y,Orange,Drop,Throw,Fancy,Y
102,Dog,M,Green,N,,Trap,Throw,Zany,N
108,Cat,F,Pink,N,,Lure,Throw,Silly,N
96,Crocodile,F,Mint green,N,,Trap,None,None,N
95,Crocodile,M,Lime green,N,,Trap,Toon-up,Spooky,N
105,Deer,M,Light blue,N,,Trap,None,Western,N
108,Dog,F,Orange,N,,Trap,None,Toonfest,N
108,Duck,M,Sea green,N,,Trap,Lure,Shivering,N
102,Deer,F,Tan,N,,Lure,None,None,N
75,Cat,F,Rose pink,N,,Trap,Lure,None,N
110,Dog,M,Blue,N,,Drop,None,Shivering,N
105,Cat,F,Yellow,Y,Cream,Trap,None,Silly,N
127,Rabbit,F,Blue,Y,Royal blue,Drop,Throw,Whimsical,N
108,Crocodile,M,Steel blue,Y,Sea green,Drop,None,Action,N
77,Cat,F,Pink,N,,Trap,None,None,N
108,Deer,M,Toonfest blue,N,,Sound,Throw,Toonfest,Y
107,Rabbit,F,Peach,N,,Drop,None,None,N
133,Cat,F,Peach,N,,Drop,Throw,Wonky,N
88,Cat,F,Purple,N,,Trap,None,Member,N
133,Cat,M,Periwinkle,Y,Peach,Trap,None,Wonky,N
79,Rabbit,F,Peach,N,,Drop,None,Member,N
108,Monkey,F,Citrine,N,,Drop,Lure,Boardwalk,N
111,Dog,M,Yellow,N,,Trap,Throw,None,N
95,Dog,M,Slate blue,Y,Periwinkle,Toon-up,None,Shivering,Y
102,Deer,F,Peach,N,,Trap,None,Member,N
137,Cat,F,Aqua,N,,Trap,Sound,Whimsical,N
101,Crocodile,F,Dark green,N,,Drop,None,None,N
122,Mouse,F,Yellow,N,,Trap,Throw,None,N
125,Duck,F,Spooky purple,N,,Sound,Throw,Zany,N
111,Dog,M,Coral,N,,Trap,Lure,Wonky,N
132,Dog,F,Aqua,N,,Toon-up,Trap,Practical,N
119,Bear,F,Ice blue,N,,Drop,Throw,None,N
129,Cat,M,Black,N,,Drop,Sound,None,N
83,Cat,M,Aqua,Y,Emerald,Sound,Throw,Action,N
70,Dog,M,Coral,Y,Brown,Lure,Trap,Poetic,N
67,Cat,M,Emerald,N,,Trap,Lure,None,N
114,Dog,M,Bright red,N,,Trap,None,Practical,N
67,Deer,F,Periwinkle,N,,Lure,None,None,N
125,Dog,M,Royal blue,Y,Crimson,Trap,None,Fancy,Y
67,Dog,F,Emerald,N,,Tpp,None,Poetic,N
109,Cat,F,Blue,N,,Drop,None,Western,N
120,Duck,M,Aqua,N,,Trap,Throw,Fancy,N
67,Deer,M,Ice blue,N,,Lure,Toon-up,None,N
123,Dog,F,Steel blue,N,,Trap,Throw,Poetic,N
94,Cat,M,Emerald,N,,Trap,None,Poetic,N
97,Cat,F,Rose pink,N,,Drop,Lure,None,N
95,Duck,F,Cream,N,,Trap,None,None,N
118,Monkey,F,Brown,N,,Drop,None,Poetic,N
117,Mouse,F,Beige,N,,Trap,Throw,Silly,N
84,Cat,F,Black,N,,Trap,Drop,Poetic,N
109,Dog,M,Toonfest blue,N,,Drop,Throw,Shivering,N
117,Monkey,M,Brown,Y,Coral,Drop,Sound,Shivering,N
82,Crocodile,M,Rose pink,Y,Pink,Sound,Throw,None,N
96,Dog,M,Light blue,Y,Aqua,Trap,Lure,Poetic,N
96,Dog,M,Teal,N,,Lure,Throw,Shivering,N
113,Rabbit,F,Aqua,N,,Trap,Throw,Zany,N
125,Cat,M,Bright red,N,,Drop,None,Silly,N
114,Dog,M,Light blue,N,,Trap,Throw,Poetic,N
105,Deer,F,Cream,N,,Trap,None,None,N
112,Duck,M,Orange,N,,Trap,Throw,Poetic,N
129,Dog,F,Red,N,,Drop,Sound,Member,Y
70,Crocodile,F,Citrine,N,,Trap,None,None,N
93,Monkey,M,Orange,N,,Drop,Throw,Silly,N
99,Cat,F,Ice blue,N,,Drop,Sound,Member,N
94,Crocodile,F,Lavender,N,,Lure,Drop,Poetic,N
129,Cat,F,Black,N,,Trap,Throw,Spooky,N
119,Dog,F,Spooky purple,N,,Drop,Throw,Spooky,Y
121,Cat,F,Black,N,,Trap,Throw,Fancy,N
74,Crocodile,M,Dark green,N,,Drop,Throw,None,N
78,Cat,F,Black,N,,Trap,Lure,Spooky,N
104,Mouse,F,Coral,N,,Drop,None,None,N
113,Dog,M,Spooky purple,N,,Trap,Sound,Wonky,N
109,Dog,M,Aqua,N,,Drop,None,Boardwalk,N
67,Cat,F,Black,N,,Trap,None,Nautical,N
73,Cat,M,Aqua,N,,Trap,None,Shivering,N
71,Dog,M,Ice blue,Y,Mint green,Drop,None,Toonfest,N
116,Cat,F,Toonfest pink,N,,Drop,Lure,Toonfest,N
86,Cat,F,Mint green,N,,Trap,None,Spooky,N
76,Cat,F,Black,N,,Trap,Throw,None,N
90,Cat,F,Beige,Y,Bubblegum,Drop,None,Poetic,N
103,Deer,M,Bright red,N,,Trap,None,Poetic,N
66,Cat,F,Beige,N,,Trap,Throw,Poetic,N
88,Monkey,F,Periwinkle,N,,Trap,Throw,None,N
87,Cat,F,Steel blue,N,,Trap,Throw,None,N
85,Deer,F,Red,N,,Trap,None,None,N
109,Bear,F,Mint green,Y,Beige,Lure,Throw,None,N
104,Dog,F,Red,N,,Drop,Throw,Shivering,N
137,Cat,F,Red,Y,Maroon,Toon-up,Sound,Poetic,N
93,Duck,F,Brown,N,,Trap,None,Boardwalk,N
122,Crocodile,F,Dark green,N,,Drop,None,Poetic,N
134,Dog,F,Spooky purple,N,,Drop,Trap,Poetic,N
105,Cat,F,Crimson,N,,Drop,Trap,Shivering,N
109,Deer,F,Periwinkle,N,,Trap,Throw,Poetic,N
65,Deer,F,Beige,N,,Trap,None,Member,N
108,Cat,F,Emerald,N,,Drop,Throw,Poetic,N
106,Cat,M,Brown,N,,Drop,Throw,Spooky,N
78,Duck,F,Cream,N,,Drop,None,None,N
103,Cat,F,Beige,N,,Drop,Lure,Shivering,N
103,Monkey,F,Slate blue,N,,Sound,Drop,Shivering,N
113,Cat,F,Lavender,N,,Drop,Lure,Shivering,Y
137,Cat,M,Spooky purple,N,,Lure,Throw,Spooky,N
126,Cat,M,Beige,N,,Toon-up,Throw,Action,N
76,Dog,M,Orange,N,,Trap,None,Boardwalk,N
83,Deer,M,Blue,N,,Trap,None,Member,N
106,Cat,F,Teal,N,,Drop,None,Spooky,N
108,Horse,F,Cream,N,,Trap,None,Wonky,N
94,Mouse,F,Peach,N,,Trap,Toon-up,None,N
102,Horse,M,Brown,N,,Drop,None,Shivering,N
107,Horse,M,Ice blue,N,,Trap,Throw,None,N
100,Duck,F,Teal,N,,Trap,Throw,Member,N
95,Mouse,M,Brown,N,,Trap,Lure,Shivering,N
113,Cat,M,Black,N,,Drop,Sound,Silly,Y
71,Cat,F,Slate blue,N,,Trap,Sound,Boardwalk,Y
128,Bear,F,Periwinkle,N,,Drop,Sound,Practical,N
113,Duck,M,Teal,Y,Rose pink,Trap,Throw,None,N
137,Cat,F,Cream,Y,Rose pink,Trap,Sound,Fancy,N
105,Cat,F,Coral,N,,Trap,Lure,Shivering,N
116,Bear,M,Brown,N,,Trap,Throw,Poetic,N
126,Dog,F,Royal blue,N,,Trap,Throw,Silly,N
93,Dog,M,Aqua,N,,Trap,Sound,Shivering,N
66,Dog,M,Emerald,N,,Trap,None,Member,N
108,Mouse,F,Emerald,N,,Trap,Lure,Poetic,N
79,Deer,F,Rose pink,N,,Drop,Throw,Poetic,N
105,Cat,M,Citrine,Y,Green,Trap,Drop,None,N
82,Dog,M,Lavender,N,,Drop,Throw,None,N
72,Deer,M,Orange,N,,Trap,None,None,N
84,Deer,F,Sea green,N,,Trap,None,None,N
83,Cat,F,Ice blue,N,,Trap,None,None,N
102,Dog,F,Teal,N,,Trap,Toon-up,Western,N
133,Dog,M,Orange,N,,Trap,Throw,Shivering,N
134,Duck,M,Royal blue,Y,Purple,Drop,Sound,SHivering,N
87,Duck,M,Apricot,N,,Trap,None,None,N
101,Dog,M,Periwinkle,N,,Trap,None,Poetic,N
79,Deer,F,Bubblegum,Y,Crimson,Drop,None,None,Y
112,Dog,F,Blue,N,,Trap,Throw,Boardwalk,N
115,Monkey,M,Brown,N,,Lure,Drop,Poetic,N
84,Mouse,F,Slate blue,N,,Trap,None,SHivering,N
103,Cat,F,Brown,N,,Trap,Lure,SHivering,N
69,Dog,M,Royal blue,Y,Bright red,Trap,None,None,N
108,Deer,F,Crimson,N,,Toon-up,Lure,SHivering,N
104,Crocodile,M,Steel blue,N,,Drop,None,Nautical,N
86,Rabbit,F,Ice blue,N,,Toon-up,None,None,N
93,Crocodile,M,Crimson,N,,Lure,Throw,Member,N
102,Bear,F,Royal blue,N,,Trap,Lure,None,N
71,Cat,M,Crimson,N,,Trap,Squirt,None,N
94,Mouse,M,Pink,N,,Trap,None,Wonky,N
76,Cat,F,Peach,N,,Drop,None,Poetic,N
98,Cat,F,Spooky purple,N,,Drop,Throw,Poetic,N
104,Monkey,M,Yellow,N,,Toon-up,Throw,Poetic,N
103,Cat,F,Mint green,N,,Trap,Throw,None,N
117,Bear,M,Blue,N,,Trap,Drop,Zany,N
95,Mouse,F,Ice blue,Y,Pink,Trap,Throw,None,N
93,Cat,F,Emerald,N,,Trap,None,Poetic,N
137,Monkey,M,Brown,N,,Drop,Throw,Triumphant,N
73,Duck,F,Cream,N,,Drop,Throw,None,N
116,Bear,M,Orange,N,,Drop,Trap,None,N
111,Crocodile,M,Blue,N,,Trap,Lure,None,N
96,Cat,F,Steel blue,N,,Trap,Sound,Poetic,N
129,Deer,M,Purple,Y,Crimson,Trap,Sound,Poetic,N
102,Cat,F,Mint green,Y,Ice blue,Toon-up,Sound,None,N
129,Cat,F,Black,N,,Trap,Throw,Wonky,N
95,Mouse,M,Aqua,Y,Lime green,Trap,Throw,Shivering,N
120,Cat,F,Periwinkle,N,,Drop,None,Poetic,N
137,Cat,M,Purple,Y,Slate blue,Toon-up,Sound,Poetic,N
99,Dog,F,Coral,N,,Toon-up,None,Shivering,N
137,Cat,M,Lavender,Y,Cream,Toon-up,Sound,Fancy,N
132,Cat,M,Royal blue,Y,Cream,Lure,Sound,Action,N
118,Dog,M,Crimson,N,,Trap,Lure,Fancy,N
115,Dog,M,Royal blue,N,,Trap,None,Shivering,N
122,Deer,M,Orange,Y,Crimson,Toon-up,Sound,Member,N
122,Deer,M,Yellow,Y,Crimson,Lure,Sound,Member,N
137,Deer,M,Royal blue,Y,Crimson,Drop,Sound,Poetic,N
129,Dog,M,Cream,N,,Trap,Throw,Spooky,Y
136,Cat,F,Pink,Y,Teal,Drop,Sound,Practical,N
100,Dog,M,Aqua,N,,Trap,None,Member,N
121,Rabbit,F,Rose pink,N,,Trap,Drop,None,N
104,Dog,F,Slate blue,N,,Trap,None,Poetic,N
103,Dog,F,Light blue,N,,Drop,None,Poetic,N
103,Monkey,F,Coral,N,,Drop,None,None,N
103,Monkey,M,Sienna,N,,Drop,None,None,N
103,Monkey,M,Brown,N,,Drop,None,None,N
103,Monkey,M,Beige,N,,Drop,None,None,N
93,Deer,F,Bubblegum,N,,Trap,None,None,N
112,Crocodile,F,Dark green,N,,Trap,Throw,Wonky,N
123,Dog,M,Aqua,Y,Steel blue,Drop,None,Action,N
109,Cat,F,Spooky purple,N,,Drop,Lure,Spooky,N
121,Crocodile,M,Bright red,N,,Drop,Squirt,Whimsical,N
108,Rabbit,M,Sea green,N,,Drop,Sound,Spooky,N
102,Dog,M,Ice blue,N,,Trap,Throw,Poetic,N
106,Cat,F,Coral,N,,Trap,None,Spooky,N
83,Cat,F,Black,N,,Trap,Throw,Shivering,N
135,Cat,F,Ice blue,Y,Aqua,Drop,Sound,Zany,N
109,Pig,F,Bubblegum,N,,Drop,Trap,None,N
103,Bear,M,Green,N,,Drop,Lure,Poetic,N
107,Cat,F,Lavender,N,,Drop,Throw,Wonky,N
106,Cat,F,Peach,N,,Trap,Throw,Poetic,N
135,Cat,F,Black,N,,Drop,Sound,Fancy,N
111,Cat,F,Red,N,,Toon-up,None,Toonfest,Y
101,Duck,F,Mint green,Y,Orange,Lure,Sound,Poetic,N
94,Deer,F,Cream,N,,Trap,None,Shivering,N
108,Rabbit,F,Coral,N,,Trap,None,None,N
105,Dog,M,Orange,N,,Drop,Throw,Spooky,N
120,Bear,M,Steel blue,N,,Drop,Throw,Silly,N
134,Cat,F,Spooky purple,N,,Drop,Sound,None,Y
93,Crocodile,F,Pink,N,,Trap,None,Member,N
78,Crocodile,M,Emerald,N,,Trap,Throw,None,N
71,Deer,F,Cream,N,,Toon-up,Sound,Poetic,N
107,Dog,M,Blue,Y,Brown,Drop,Sound,None,N
132,Duck,F,Beige,Y,Bubblegum,Lure,Sound,Boardwalk,N
101,Deer,F,Periwinkle,N,,Drop,Lure,None,N
99,Duck,F,Yellow,N,,Trap,None,None,N
64,Crocodile,M,Dark green,N,,Drop,None,None,N
102,Monkey,M,Yellow,N,,Trap,Throw,None,Y
74,Cat,M,Black,N,,Toon-up,Throw,Poetic,N
103,Rabbit,F,Aqua,N,,Drop,None,Shivering,N
132,Cat,F,Peach,Y,Crimson,Drop,Sound,Wonky,Y
122,Deer,F,Spooky purple,N,,Drop,None,Silly,N
68,Duck,M,Emerald,N,,Drop,Toon-up,Shivering,N
131,Duck,M,Toonfest blue,N,,Drop,Trap,Toonfest,N
137,Rabbit,F,Apricot,Y,Lavender,Drop,None,Triumphant,N
133,Pig,M,Steel blue,N,,Drop,Sound,Poetic,N
101,Cat,F,Pink,N,,Lure,None,Poetic,N
102,Pig,F,Red,N,,Lure,None,None,N
66,Rabbit,F,Periwinkle,N,,Trap,None,Whimsical,N
101,Duck,F,Teal,N,,Trap,None,Poetic,N
136,Mouse,M,Periwinkle,Y,Purple,Trap,Sound,Whimsical,N
75,Cat,M,Black,N,,Toon-up,Throw,Poetic,N
67,Monkey,M,Ice blue,N,,Drop,Throw,None,N
106,Deer,F,Light blue,Y,Rose pink,Toon-up,Squirt,Silly,N
135,Duck,F,Yellow,N,,Sound,Trap,Poetic,N
126,Cat,F,Mint green,Y,Peach,Lure,Sound,None,N
70,Pig,M,Red,Y,Aqua,Sound,None,Boardwalk,Y
76,Crocodile,M,Crimson,N,,Trap,None,None,N
94,Cat,M,Black,N,,Drop,Sound,Poetic,N
88,Dog,M,Crimson,N,,Drop,Throw,Wonky,N
